TransactionID,SaleDate,OrderDate,ShipDate,CustomerID,ProductID,SaleAmount,ShipMode,CustomerSatisfactionScore,PaymentType
240,6/5/2013,6/5/2013,6/10/2013,KL-16645,FUR-FU-10004351,11.688,Second Class,1,PayPal
241,6/5/2013,6/5/2013,6/10/2013,KL-16645,TEC-PH-10000011,31.984,Second Class,2,Credit Card
242,6/5/2013,6/5/2013,6/10/2013,KL-16645,FUR-TA-10002607,177.225,Second Class,5,Bank Transfer
243,6/5/2013,6/5/2013,6/10/2013,KL-16645,FUR-FU-10002505,4.044,Second Class,4,PayPal
244,6/5/2013,6/5/2013,6/10/2013,KL-16645,OFF-AR-10004685,7.408,Second Class,5,Bank Transfer
245,6/1/2011,6/1/2011,6/6/2011,DW-13480,FUR-CH-10004063,2001.86,Second Class,1,PayPal
246,6/1/2011,6/1/2011,6/6/2011,DW-13480,OFF-ST-10002276,166.72,Second Class,1,Bank Transfer
247,6/1/2011,6/1/2011,6/6/2011,DW-13480,OFF-PA-10004082,47.88,Second Class,3,PayPal
248,6/1/2011,6/1/2011,6/6/2011,DW-13480,OFF-AP-10002945,1503.25,Second Class,1,Credit Card
249,6/1/2011,6/1/2011,6/6/2011,DW-13480,OFF-PA-10000061,25.92,Second Class,3,Credit Card
250,12/11/2013,12/11/2013,12/16/2013,LH-17155,FUR-CH-10002965,321.568,Second Class,1,PayPal
251,9/12/2013,9/12/2013,9/18/2013,KC-16540,OFF-PA-10004569,7.61,Standard Class,4,Credit Card
252,9/12/2013,9/12/2013,9/18/2013,KC-16540,TEC-AC-10003832,3347.37,Standard Class,1,Bank Transfer
253,12/11/2013,12/11/2013,12/14/2013,DL-13315,OFF-ST-10001228,80.58,First Class,4,Credit Card
254,12/11/2013,12/11/2013,12/14/2013,DL-13315,OFF-EN-10003296,361.92,First Class,3,Bank Transfer
255,11/28/2012,11/28/2012,12/4/2012,DR-12880,FUR-FU-10002505,12.132,Standard Class,4,Bank Transfer
256,11/28/2012,11/28/2012,12/4/2012,DR-12880,OFF-ST-10004804,82.368,Standard Class,1,Bank Transfer
257,11/28/2012,11/28/2012,12/4/2012,DR-12880,OFF-ST-10001590,53.92,Standard Class,4,Bank Transfer
258,11/28/2012,11/28/2012,12/4/2012,DR-12880,TEC-PH-10001580,647.904,Standard Class,5,Bank Transfer
259,12/2/2014,12/2/2014,12/4/2014,CC-12670,TEC-AC-10000290,20.37,Second Class,1,Credit Card
260,12/2/2014,12/2/2014,12/4/2014,CC-12670,OFF-ST-10002790,221.55,Second Class,2,Bank Transfer
261,12/2/2014,12/2/2014,12/4/2014,CC-12670,OFF-BI-10003460,17.52,Second Class,1,PayPal
262,6/9/2014,6/9/2014,6/13/2014,Dl-13600,OFF-AP-10002203,1.624,Standard Class,3,PayPal
263,9/19/2011,9/19/2011,9/21/2011,SB-20290,TEC-MA-10000822,3059.982,Second Class,5,Bank Transfer
264,9/19/2011,9/19/2011,9/21/2011,SB-20290,TEC-MA-10003353,2519.958,Second Class,1,PayPal
265,6/7/2013,6/7/2013,6/14/2013,RC-19825,TEC-PH-10001433,328.224,Standard Class,4,Credit Card
266,11/10/2012,11/10/2012,11/15/2012,AH-10210,TEC-AC-10004469,79.9,Standard Class,2,Bank Transfer
267,6/17/2014,6/17/2014,6/21/2014,CB-12535,OFF-AR-10003602,14.016,Standard Class,4,Credit Card
268,1/22/2013,1/22/2013,1/28/2013,PG-18895,OFF-FA-10003472,7.56,Standard Class,2,Credit Card
269,12/10/2014,12/10/2014,12/14/2014,CA-12310,OFF-ST-10004180,37.208,Standard Class,3,PayPal
270,12/10/2014,12/10/2014,12/14/2014,CA-12310,OFF-EN-10004386,57.576,Standard Class,4,Bank Transfer
271,12/29/2014,12/29/2014,1/3/2015,KH-16690,OFF-ST-10003208,725.84,Second Class,3,PayPal
272,7/30/2012,7/30/2012,7/31/2012,HA-14920,TEC-AC-10003628,209.93,First Class,5,Credit Card
273,7/30/2012,7/30/2012,7/31/2012,HA-14920,FUR-FU-10003274,5.28,First Class,5,Bank Transfer
274,7/30/2012,7/30/2012,7/31/2012,HA-14920,OFF-BI-10002557,10.92,First Class,4,PayPal
275,9/17/2014,9/17/2014,9/18/2014,BB-10990,OFF-PA-10002615,8.82,First Class,2,Bank Transfer
276,9/17/2014,9/17/2014,9/18/2014,BB-10990,OFF-AR-10001427,5.98,First Class,4,Credit Card
277,10/14/2014,10/14/2014,10/18/2014,AG-10495,OFF-PA-10000673,11.648,Standard Class,4,PayPal
278,10/14/2014,10/14/2014,10/18/2014,AG-10495,OFF-PA-10004470,18.176,Standard Class,4,PayPal
279,10/14/2014,10/14/2014,10/18/2014,AG-10495,OFF-ST-10000876,59.712,Standard Class,5,Bank Transfer
280,10/14/2014,10/14/2014,10/18/2014,AG-10495,OFF-LA-10002043,24.84,Standard Class,3,PayPal
281,9/26/2012,9/26/2012,9/28/2012,SC-20725,OFF-BI-10004967,2.08,Second Class,1,PayPal
282,9/26/2012,9/26/2012,9/28/2012,SC-20725,TEC-PH-10001760,1114.4,Second Class,2,Bank Transfer
283,11/2/2012,11/2/2012,11/6/2012,JO-15280,FUR-TA-10002903,1038.84,Standard Class,5,Bank Transfer
284,9/26/2012,9/26/2012,10/2/2012,TB-21520,OFF-PA-10000474,141.76,Standard Class,4,PayPal
285,9/26/2012,9/26/2012,10/2/2012,TB-21520,TEC-AC-10001956,239.8,Standard Class,3,Credit Card
286,9/26/2012,9/26/2012,10/2/2012,TB-21520,OFF-PA-10004100,31.104,Standard Class,4,Credit Card
287,12/19/2013,12/19/2013,12/21/2013,AH-10195,OFF-BI-10000778,254.058,Second Class,5,Bank Transfer
288,12/19/2013,12/19/2013,12/21/2013,AH-10195,OFF-AP-10002684,194.528,Second Class,4,PayPal
289,12/19/2013,12/19/2013,12/21/2013,AH-10195,OFF-SU-10000646,961.48,Second Class,4,PayPal
290,11/21/2013,11/21/2013,11/25/2013,NZ-18565,OFF-FA-10002983,19.096,Second Class,2,PayPal
291,11/21/2013,11/21/2013,11/25/2013,NZ-18565,OFF-LA-10004689,18.496,Second Class,2,Credit Card
292,11/21/2013,11/21/2013,11/25/2013,NZ-18565,TEC-AC-10002001,255.984,Second Class,2,Bank Transfer
293,11/21/2013,11/21/2013,11/25/2013,NZ-18565,FUR-BO-10004709,86.97,Second Class,3,Bank Transfer
294,12/26/2011,12/26/2011,12/28/2011,KL-16555,FUR-FU-10004091,300.416,First Class,1,Bank Transfer
295,12/26/2011,12/26/2011,12/28/2011,KL-16555,FUR-CH-10001891,230.352,First Class,5,Credit Card
296,12/26/2011,12/26/2011,12/28/2011,KL-16555,FUR-FU-10002918,218.352,First Class,4,Credit Card
297,12/26/2011,12/26/2011,12/28/2011,KL-16555,OFF-BI-10004593,78.6,First Class,1,Bank Transfer
298,12/26/2011,12/26/2011,12/28/2011,KL-16555,OFF-FA-10004854,27.552,First Class,1,Credit Card
299,10/29/2013,10/29/2013,11/4/2013,JD-15895,OFF-PA-10002105,32.4,Standard Class,5,PayPal
300,10/29/2013,10/29/2013,11/4/2013,JD-15895,OFF-ST-10002756,1082.48,Standard Class,4,Credit Card
301,10/29/2013,10/29/2013,11/4/2013,JD-15895,OFF-PA-10004243,56.91,Standard Class,4,Bank Transfer
302,10/29/2013,10/29/2013,11/4/2013,JD-15895,FUR-FU-10001861,77.6,Standard Class,2,Bank Transfer
303,10/29/2013,10/29/2013,11/4/2013,JD-15895,OFF-BI-10002706,14.28,Standard Class,2,PayPal
304,11/20/2014,11/20/2014,11/24/2014,JH-15910,FUR-TA-10002533,219.075,Standard Class,4,Bank Transfer
305,5/4/2012,5/4/2012,5/9/2012,AS-10225,FUR-FU-10002671,26.8,Second Class,4,Credit Card
306,12/30/2011,12/30/2011,1/4/2012,KB-16600,OFF-AR-10003651,9.84,Standard Class,3,Credit Card
307,6/1/2011,6/1/2011,6/6/2011,CR-12625,OFF-BI-10001072,45.48,Standard Class,5,PayPal
308,6/1/2011,6/1/2011,6/6/2011,CR-12625,OFF-AR-10002135,289.2,Standard Class,1,Credit Card
309,4/16/2014,4/16/2014,4/18/2014,SH-20395,OFF-AR-10002804,4.89,First Class,1,Bank Transfer
310,9/13/2013,9/13/2013,9/15/2013,BP-11185,FUR-FU-10001918,15.136,Second Class,2,Bank Transfer
311,9/13/2013,9/13/2013,9/15/2013,BP-11185,FUR-CH-10004086,466.768,Second Class,5,Credit Card
312,9/13/2013,9/13/2013,9/15/2013,BP-11185,FUR-FU-10001756,15.232,Second Class,3,Credit Card
313,9/13/2013,9/13/2013,9/15/2013,BP-11185,OFF-LA-10000634,6.264,Second Class,1,Bank Transfer
314,9/27/2011,9/27/2011,10/3/2011,TS-21205,FUR-FU-10001588,87.54,Standard Class,2,Credit Card
315,8/9/2011,8/9/2011,8/16/2011,AG-10525,TEC-PH-10002398,178.384,Standard Class,1,Credit Card
316,8/9/2011,8/9/2011,8/16/2011,AG-10525,OFF-PA-10001937,15.552,Standard Class,5,Credit Card
317,12/28/2011,12/28/2011,12/30/2011,SP-20860,OFF-AR-10003373,99.136,First Class,3,Bank Transfer
318,11/4/2011,11/4/2011,11/9/2011,NM-18445,FUR-CH-10002602,135.882,Standard Class,1,Credit Card
319,11/4/2011,11/4/2011,11/9/2011,NM-18445,TEC-MA-10002927,3991.98,Standard Class,1,Bank Transfer
320,11/4/2011,11/4/2011,11/9/2011,NM-18445,TEC-PH-10004093,275.94,Standard Class,2,Credit Card
321,11/4/2011,11/4/2011,11/9/2011,NM-18445,TEC-AC-10000892,360,Standard Class,2,Credit Card
322,11/4/2011,11/4/2011,11/9/2011,NM-18445,OFF-ST-10002974,43.57,Standard Class,2,Credit Card
323,9/19/2011,9/19/2011,9/24/2011,FA-14230,OFF-FA-10000624,7.16,Standard Class,1,Credit Card
324,4/24/2013,4/24/2013,4/28/2013,GK-14620,OFF-BI-10004593,251.52,Standard Class,1,Bank Transfer
325,4/24/2013,4/24/2013,4/28/2013,GK-14620,TEC-AC-10001908,99.99,Standard Class,2,PayPal
326,11/4/2014,11/4/2014,11/6/2014,DJ-13510,FUR-FU-10001967,15.992,Second Class,5,Credit Card
327,8/31/2013,8/31/2013,9/2/2013,PO-18850,TEC-PH-10003645,290.898,First Class,1,Bank Transfer
328,8/31/2013,8/31/2013,9/2/2013,PO-18850,OFF-ST-10000675,54.224,First Class,4,PayPal
329,8/31/2013,8/31/2013,9/2/2013,PO-18850,FUR-CH-10003312,786.744,First Class,2,Credit Card
330,8/31/2013,8/31/2013,9/2/2013,PO-18850,OFF-LA-10001074,100.24,First Class,3,Credit Card
331,8/31/2013,8/31/2013,9/2/2013,PO-18850,OFF-BI-10001524,37.764,First Class,4,Bank Transfer
332,4/26/2013,4/26/2013,4/30/2013,JL-15850,TEC-PH-10004614,82.8,Second Class,2,PayPal
333,4/26/2013,4/26/2013,4/30/2013,JL-15850,OFF-BI-10001153,20.724,Second Class,4,Bank Transfer
334,4/26/2013,4/26/2013,4/30/2013,JL-15850,OFF-BI-10001982,4.896,Second Class,1,Bank Transfer
335,9/1/2012,9/1/2012,9/4/2012,DB-13615,OFF-BI-10001922,4.752,Second Class,4,PayPal
336,9/1/2012,9/1/2012,9/4/2012,DB-13615,TEC-CO-10001449,959.984,Second Class,2,Credit Card
337,9/1/2012,9/1/2012,9/4/2012,DB-13615,OFF-BI-10004140,14.368,Second Class,2,PayPal
338,7/12/2011,7/12/2011,7/17/2011,AC-10420,OFF-BI-10003314,7.712,Standard Class,4,Bank Transfer
339,7/12/2011,7/12/2011,7/17/2011,AC-10420,FUR-TA-10004575,698.352,Standard Class,3,Credit Card
340,6/22/2012,6/22/2012,6/26/2012,KL-16645,OFF-FA-10000490,4.96,Second Class,5,Bank Transfer
341,4/13/2011,4/13/2011,4/17/2011,JD-15895,OFF-AR-10000122,17.856,Second Class,2,PayPal
342,4/13/2011,4/13/2011,4/17/2011,JD-15895,OFF-BI-10003656,509.97,Second Class,3,Credit Card
343,4/13/2011,4/13/2011,4/17/2011,JD-15895,OFF-FA-10002780,30.992,Second Class,5,Bank Transfer
344,4/13/2011,4/13/2011,4/17/2011,JD-15895,TEC-PH-10000702,71.928,Second Class,2,PayPal
345,12/20/2012,12/20/2012,12/24/2012,CS-12130,OFF-ST-10000107,88.8,Standard Class,2,Credit Card
346,6/16/2014,6/16/2014,6/20/2014,CC-12550,TEC-PH-10002293,47.976,Standard Class,1,Bank Transfer
347,7/9/2014,7/9/2014,7/13/2014,TD-20995,OFF-AR-10004027,7.56,Standard Class,5,Credit Card
348,7/9/2014,7/9/2014,7/13/2014,TD-20995,OFF-PA-10000249,24.56,Standard Class,2,Credit Card
349,7/9/2014,7/9/2014,7/13/2014,TD-20995,OFF-AR-10001374,12.96,Standard Class,5,Bank Transfer
350,9/2/2013,9/2/2013,9/4/2013,AB-10060,TEC-AC-10000290,6.79,First Class,2,Bank Transfer
351,9/2/2013,9/2/2013,9/4/2013,AB-10060,OFF-PA-10001970,24.56,First Class,2,Bank Transfer
352,9/2/2013,9/2/2013,9/4/2013,AB-10060,OFF-BI-10002160,3.048,First Class,5,PayPal
353,9/2/2013,9/2/2013,9/4/2013,AB-10060,OFF-PA-10001970,49.12,First Class,4,PayPal
354,9/2/2013,9/2/2013,9/4/2013,AB-10060,OFF-BI-10004995,4355.168,First Class,1,PayPal
355,4/9/2013,4/9/2013,4/14/2013,JL-15505,FUR-BO-10002268,388.704,Standard Class,5,PayPal
356,4/9/2013,4/9/2013,4/14/2013,JL-15505,OFF-EN-10001137,8.26,Standard Class,5,Bank Transfer
357,4/9/2013,4/9/2013,4/14/2013,JL-15505,OFF-AR-10002399,17.04,Standard Class,1,PayPal
358,4/9/2013,4/9/2013,4/14/2013,JL-15505,OFF-PA-10002713,34.4,Standard Class,5,PayPal
359,4/24/2013,4/24/2013,4/29/2013,HK-14890,OFF-PA-10002666,36.24,Standard Class,3,Bank Transfer
360,3/9/2014,3/9/2014,3/12/2014,VB-21745,OFF-AP-10001124,647.84,First Class,4,Credit Card
361,3/9/2014,3/9/2014,3/12/2014,VB-21745,OFF-LA-10001158,20.7,First Class,2,PayPal
362,9/26/2014,9/26/2014,10/2/2014,KW-16435,OFF-LA-10001158,20.7,Standard Class,3,Bank Transfer
363,9/26/2014,9/26/2014,10/2/2014,KW-16435,FUR-CH-10000785,488.646,Standard Class,1,Credit Card
364,9/26/2014,9/26/2014,10/2/2014,KW-16435,OFF-AR-10003732,5.56,Standard Class,5,Bank Transfer
365,9/26/2014,9/26/2014,10/2/2014,KW-16435,FUR-FU-10000023,47.12,Standard Class,3,Credit Card
366,9/24/2011,9/24/2011,9/29/2011,JD-16060,OFF-ST-10001713,211.96,Standard Class,5,Credit Card
367,10/22/2013,10/22/2013,10/22/2013,MK-17905,OFF-BI-10002412,23.2,Same Day,5,Credit Card
368,10/22/2013,10/22/2013,10/22/2013,MK-17905,OFF-SU-10001225,7.36,Same Day,3,PayPal
369,10/22/2013,10/22/2013,10/22/2013,MK-17905,OFF-ST-10002406,104.79,Same Day,1,Bank Transfer
370,10/22/2013,10/22/2013,10/22/2013,MK-17905,FUR-BO-10002545,1043.92,Same Day,4,Bank Transfer
371,5/30/2014,5/30/2014,6/5/2014,GT-14755,OFF-PA-10002036,25.92,Standard Class,3,PayPal
372,5/30/2014,5/30/2014,6/5/2014,GT-14755,OFF-ST-10002205,53.424,Standard Class,3,Credit Card
373,7/23/2011,7/23/2011,7/27/2011,AG-10900,OFF-BI-10001982,8.16,Standard Class,1,Bank Transfer
374,7/23/2011,7/23/2011,7/27/2011,AG-10900,TEC-AC-10003911,1023.936,Standard Class,4,Bank Transfer
375,7/23/2011,7/23/2011,7/27/2011,AG-10900,OFF-AR-10000658,9.24,Standard Class,5,Credit Card
376,7/23/2011,7/23/2011,7/27/2011,AG-10900,TEC-AC-10002076,479.04,Standard Class,5,Bank Transfer
377,9/29/2013,9/29/2013,10/2/2013,MM-18280,OFF-PA-10003039,99.136,First Class,3,Bank Transfer
378,8/28/2014,8/28/2014,9/2/2014,AR-10405,FUR-TA-10004915,1488.424,Standard Class,1,Credit Card
379,4/28/2012,4/28/2012,5/5/2012,RA-19915,OFF-AP-10000696,8.652,Standard Class,5,PayPal
380,4/28/2012,4/28/2012,5/5/2012,RA-19915,OFF-ST-10003327,23.832,Standard Class,2,Credit Card
381,4/28/2012,4/28/2012,5/5/2012,RA-19915,OFF-BI-10000309,12.176,Standard Class,3,Bank Transfer
382,10/29/2013,10/29/2013,10/30/2013,AS-10285,OFF-PA-10004734,50.96,First Class,2,Bank Transfer
383,10/29/2013,10/29/2013,10/30/2013,AS-10285,OFF-BI-10002225,49.536,First Class,3,Bank Transfer
384,6/26/2012,6/26/2012,6/29/2012,LA-16780,TEC-AC-10004708,41.9,Second Class,5,Bank Transfer
385,11/27/2012,11/27/2012,12/2/2012,DO-13435,FUR-TA-10000617,375.4575,Standard Class,4,Credit Card
386,11/27/2012,11/27/2012,12/2/2012,DO-13435,TEC-AC-10002335,83.976,Standard Class,4,Credit Card
387,12/3/2012,12/3/2012,12/7/2012,DK-13225,TEC-MA-10001681,482.34,Standard Class,1,Bank Transfer
388,12/3/2012,12/3/2012,12/7/2012,DK-13225,FUR-FU-10001935,2.96,Standard Class,3,PayPal
389,11/24/2011,11/24/2011,11/26/2011,NG-18430,OFF-AR-10004757,2.624,First Class,4,PayPal
390,12/12/2014,12/12/2014,12/16/2014,MV-18190,OFF-BI-10000050,23.36,Standard Class,1,PayPal
391,12/12/2014,12/12/2014,12/16/2014,MV-18190,TEC-AC-10001998,39.98,Standard Class,4,Bank Transfer
392,9/21/2011,9/21/2011,9/23/2011,JG-15115,TEC-PH-10003012,246.384,Second Class,2,Credit Card
393,9/21/2011,9/21/2011,9/23/2011,JG-15115,TEC-CO-10002313,1799.97,Second Class,5,PayPal
394,6/7/2011,6/7/2011,6/10/2011,BP-11095,OFF-BI-10003982,12.462,Second Class,3,Credit Card
395,7/1/2014,7/1/2014,7/6/2014,VP-21730,OFF-BI-10004492,75.792,Standard Class,4,Credit Card
396,10/18/2014,10/18/2014,10/20/2014,SS-20140,OFF-ST-10000798,49.96,Second Class,3,Credit Card
397,10/18/2014,10/18/2014,10/20/2014,SS-20140,OFF-PA-10002552,12.96,Second Class,2,PayPal
398,10/31/2012,10/31/2012,11/4/2012,HP-14815,OFF-SU-10002573,70.12,Standard Class,4,Bank Transfer
399,9/9/2013,9/9/2013,9/11/2013,AG-10675,OFF-ST-10001580,35.952,Second Class,1,Bank Transfer
400,9/9/2013,9/9/2013,9/11/2013,AG-10675,FUR-BO-10004834,2396.2656,Second Class,2,Credit Card
401,9/9/2013,9/9/2013,9/11/2013,AG-10675,OFF-ST-10000934,131.136,Second Class,5,Credit Card
402,9/9/2013,9/9/2013,9/11/2013,AG-10675,TEC-AC-10000158,57.584,Second Class,5,Bank Transfer
403,12/24/2011,12/24/2011,12/26/2011,LF-17185,OFF-PA-10001947,9.568,First Class,5,PayPal
404,4/16/2011,4/16/2011,4/20/2011,SP-20650,OFF-AR-10003478,39.072,Standard Class,1,Credit Card
405,12/25/2014,12/25/2014,12/30/2014,RF-19840,OFF-AP-10004249,35.91,Standard Class,5,Bank Transfer
406,12/9/2014,12/9/2014,12/13/2014,KH-16510,TEC-AC-10000158,179.95,Standard Class,3,Credit Card
407,12/9/2014,12/9/2014,12/13/2014,KH-16510,TEC-CO-10004115,1199.976,Standard Class,3,PayPal
408,12/9/2014,12/9/2014,12/13/2014,KH-16510,OFF-PA-10003724,27.15,Standard Class,3,PayPal
409,12/9/2014,12/9/2014,12/13/2014,KH-16510,FUR-TA-10002041,1004.024,Standard Class,2,Credit Card
410,12/9/2014,12/9/2014,12/13/2014,KH-16510,OFF-PA-10002893,9.68,Standard Class,5,PayPal
411,12/9/2014,12/9/2014,12/13/2014,KH-16510,OFF-LA-10003766,28.35,Standard Class,2,Credit Card
412,12/9/2014,12/9/2014,12/13/2014,KH-16510,OFF-PA-10001970,55.98,Standard Class,5,Credit Card
413,12/9/2014,12/9/2014,12/13/2014,KH-16510,FUR-BO-10001972,1336.829,Standard Class,2,Bank Transfer
414,12/9/2014,12/9/2014,12/13/2014,KH-16510,FUR-CH-10003956,113.568,Standard Class,1,Credit Card
415,11/4/2014,11/4/2014,11/8/2014,KC-16675,OFF-PA-10000157,139.86,Standard Class,1,Credit Card
416,11/4/2014,11/4/2014,11/8/2014,KC-16675,FUR-CH-10001891,307.136,Standard Class,1,PayPal
417,6/25/2014,6/25/2014,6/29/2014,CJ-12010,OFF-AR-10004344,95.92,Standard Class,4,Bank Transfer
418,4/15/2013,4/15/2013,4/19/2013,PB-19150,FUR-CH-10004886,383.8,Standard Class,3,Credit Card
419,11/7/2014,11/7/2014,11/11/2014,VB-21745,OFF-PA-10003845,5.78,Standard Class,1,Credit Card
420,3/5/2014,3/5/2014,3/10/2014,SP-20860,OFF-AR-10001573,9.32,Standard Class,3,Credit Card
421,3/5/2014,3/5/2014,3/10/2014,SP-20860,OFF-EN-10000483,15.25,Standard Class,1,Credit Card
422,6/22/2011,6/22/2011,6/25/2011,JE-15745,TEC-AC-10004114,196.752,First Class,3,PayPal
423,10/20/2014,10/20/2014,10/24/2014,MP-17965,FUR-FU-10004712,56.56,Standard Class,5,Credit Card
424,10/20/2014,10/20/2014,10/24/2014,MP-17965,OFF-ST-10000918,32.7,Standard Class,5,Credit Card
425,8/22/2014,8/22/2014,8/24/2014,NF-18385,FUR-CH-10000015,866.4,Second Class,4,PayPal
426,11/24/2014,11/24/2014,11/27/2014,JM-15265,FUR-FU-10003347,28.4,Second Class,5,Credit Card
427,11/24/2014,11/24/2014,11/27/2014,JM-15265,OFF-BI-10001543,287.92,Second Class,5,Bank Transfer
428,9/12/2011,9/12/2011,9/13/2011,SD-20485,TEC-MA-10000029,69.99,First Class,1,Credit Card
429,10/2/2014,10/2/2014,10/9/2014,KH-16630,OFF-AR-10000369,6.672,Standard Class,4,Credit Card
430,4/16/2013,4/16/2013,4/22/2013,RB-19795,OFF-BI-10004584,189.588,Standard Class,4,Bank Transfer
431,4/16/2013,4/16/2013,4/22/2013,RB-19795,TEC-AC-10004659,408.744,Standard Class,5,PayPal
432,4/16/2013,4/16/2013,4/22/2013,RB-19795,TEC-AC-10004659,291.96,Standard Class,4,Credit Card
433,4/16/2013,4/16/2013,4/22/2013,RB-19795,OFF-ST-10000617,4.768,Standard Class,3,Bank Transfer
434,6/7/2013,6/7/2013,6/8/2013,DB-13060,OFF-ST-10003306,714.3,First Class,3,Bank Transfer
435,12/19/2011,12/19/2011,12/25/2011,MK-18160,OFF-BI-10000773,4.812,Standard Class,3,Credit Card
436,12/19/2011,12/19/2011,12/25/2011,MK-18160,TEC-AC-10002600,247.8,Standard Class,2,Bank Transfer
437,6/13/2013,6/13/2013,6/15/2013,PO-19180,TEC-MA-10002937,1007.979,Second Class,3,Bank Transfer
438,6/13/2013,6/13/2013,6/15/2013,PO-19180,OFF-PA-10001970,313.488,Second Class,1,PayPal
439,9/16/2014,9/16/2014,9/20/2014,BB-11545,OFF-PA-10002230,31.872,Standard Class,4,PayPal
440,1/21/2014,1/21/2014,1/24/2014,CV-12805,FUR-CH-10003396,207.846,Second Class,3,Credit Card
441,9/6/2013,9/6/2013,9/8/2013,PK-19075,FUR-FU-10000246,12.22,Second Class,3,Credit Card
442,9/6/2013,9/6/2013,9/8/2013,PK-19075,OFF-ST-10000060,194.94,Second Class,3,Bank Transfer
443,9/6/2013,9/6/2013,9/8/2013,PK-19075,OFF-ST-10003058,70.95,Second Class,5,Credit Card
444,9/6/2013,9/6/2013,9/8/2013,PK-19075,OFF-PA-10002222,91.36,Second Class,5,Bank Transfer
445,9/6/2013,9/6/2013,9/8/2013,PK-19075,FUR-CH-10002372,242.94,Second Class,2,Bank Transfer
446,9/6/2013,9/6/2013,9/8/2013,PK-19075,OFF-LA-10001317,22.05,Second Class,1,Credit Card
447,3/21/2014,3/21/2014,3/26/2014,TB-21595,FUR-FU-10000206,2.91,Second Class,2,Bank Transfer
448,4/2/2013,4/2/2013,4/4/2013,RB-19360,OFF-AR-10000588,59.52,Second Class,5,Credit Card
449,4/2/2013,4/2/2013,4/4/2013,RB-19360,OFF-ST-10001469,161.94,Second Class,3,PayPal
450,4/2/2013,4/2/2013,4/4/2013,RB-19360,OFF-AR-10001953,263.88,Second Class,4,Bank Transfer
451,4/2/2013,4/2/2013,4/4/2013,RB-19360,OFF-AR-10003156,30.48,Second Class,3,Credit Card
452,4/2/2013,4/2/2013,4/4/2013,RB-19360,OFF-AR-10004974,9.84,Second Class,1,Credit Card
453,4/2/2013,4/2/2013,4/4/2013,RB-19360,TEC-PH-10002365,35.12,Second Class,4,Bank Transfer
454,10/21/2014,10/21/2014,10/25/2014,EB-13705,FUR-TA-10001539,284.364,Standard Class,2,Credit Card
455,10/21/2014,10/21/2014,10/25/2014,EB-13705,OFF-ST-10000142,665.408,Standard Class,2,Credit Card
456,12/14/2013,12/14/2013,12/18/2013,KH-16630,TEC-AC-10001772,63.88,Standard Class,5,PayPal
457,2/13/2011,2/13/2011,2/19/2011,SC-20095,FUR-CH-10000225,129.568,Standard Class,4,PayPal
458,9/27/2013,9/27/2013,10/2/2013,NF-18385,FUR-CH-10002331,747.558,Standard Class,5,Credit Card
459,9/27/2013,9/27/2013,10/2/2013,NF-18385,OFF-EN-10001415,8.928,Standard Class,1,Credit Card
460,12/15/2012,12/15/2012,12/22/2012,JH-15985,OFF-AP-10002472,103.92,Standard Class,4,PayPal
461,12/15/2012,12/15/2012,12/22/2012,JH-15985,TEC-AC-10004571,899.91,Standard Class,5,PayPal
462,12/15/2012,12/15/2012,12/22/2012,JH-15985,OFF-BI-10001098,51.312,Standard Class,5,Bank Transfer
463,4/23/2013,4/23/2013,4/30/2013,TN-21040,FUR-FU-10000023,23.56,Standard Class,4,Bank Transfer
464,4/23/2013,4/23/2013,4/30/2013,TN-21040,FUR-TA-10001889,1272.63,Standard Class,2,Bank Transfer
465,4/23/2013,4/23/2013,4/30/2013,TN-21040,OFF-BI-10000315,28.485,Standard Class,3,Credit Card
466,4/23/2013,4/23/2013,4/30/2013,TN-21040,OFF-SU-10003505,185.376,Standard Class,1,Bank Transfer
467,4/23/2013,4/23/2013,4/30/2013,TN-21040,OFF-AP-10002578,78.272,Standard Class,5,Bank Transfer
468,1/17/2012,1/17/2012,1/24/2012,JS-15940,FUR-FU-10002918,254.744,Standard Class,4,Credit Card
469,4/1/2014,4/1/2014,4/5/2014,DS-13180,FUR-BO-10002824,205.3328,Standard Class,2,PayPal
470,12/17/2013,12/17/2013,12/21/2013,CC-12670,OFF-BI-10002194,4.788,Second Class,3,Bank Transfer
471,12/20/2012,12/20/2012,12/24/2012,MH-17785,OFF-PA-10004071,55.48,Standard Class,2,Bank Transfer
472,11/9/2011,11/9/2011,11/11/2011,JP-15520,OFF-ST-10002743,340.92,Second Class,2,Credit Card
473,11/9/2011,11/9/2011,11/11/2011,JP-15520,FUR-BO-10001601,222.666,Second Class,3,Credit Card
474,11/9/2011,11/9/2011,11/11/2011,JP-15520,TEC-PH-10002680,703.968,Second Class,3,Bank Transfer
475,11/9/2011,11/9/2011,11/11/2011,JP-15520,OFF-ST-10001321,92.52,Second Class,2,Bank Transfer
476,11/9/2011,11/9/2011,11/11/2011,JP-15520,OFF-PA-10001509,62.65,Second Class,5,Credit Card
477,11/9/2011,11/9/2011,11/11/2011,JP-15520,OFF-PA-10003465,94.85,Second Class,2,PayPal
478,7/13/2013,7/13/2013,7/20/2013,KH-16690,TEC-PH-10000149,95.76,Standard Class,3,Credit Card
479,10/28/2013,10/28/2013,11/3/2013,JE-15475,FUR-FU-10002671,40.2,Standard Class,4,Bank Transfer
